Najom,Rozloha
251.4,58.0
290.0,54.0
595.0,118.92
895.0,73.0
1081.0,86.0
473.0,79.97
460.0,89.0
1000.0,88.0
211.5,42.3
1300.0,120.0
385.0,77.83
315.0,70.0
303.57,48.57
289.0,38.5
400.0,59.66
419.0,62.1
210.0,25.44
1200.0,92.0
445.0,34.0
320.11,59.28
825.0,74.0
1590.0,74.0
270.0,50.0
621.0,64.0
296.02,62.45
405.6,69.92
2200.0,115.0
240.0,50.4
340.0,67.0
160.0,31.0
790.0,65.7
980.0,72.5
990.0,82.41
359.0,68.79
295.5,59.1
558.0,89.24
440.0,73.0
355.0,79.0
825.0,74.31
350.0,56.0
550.0,84.0
770.0,84.0
330.0,54.0
1160.0,120.0
1275.0,75.0
390.0,67.0
154.0,29.0
600.0,71.0
165.0,30.49
200.0,53.0
310.0,34.0
250.0,67.0
882.0,85.0
580.0,78.0
530.0,73.0
350.0,38.0
515.3,71.57
1008.0,84.0
364.0,56.0
360.0,79.76
240.0,57.7
840.0,43.0
2100.0,95.0
390.0,37.0
250.0,25.0
1290.0,64.0
330.0,61.0
150.0,40.0
441.17,52.21
380.0,72.55
760.0,86.0
490.0,69.0
220.0,52.4
367.96,68.14
1050.0,97.03
980.0,132.15
332.0,41.52
265.0,53.0
410.0,76.0
754.3,45.0
287.0,55.8
1000.0,93.0
360.0,56.5
1495.0,180.0
380.0,75.0
710.0,70.0
820.0,53.0
350.0,53.1
1690.0,84.0
230.0,34.0
2388.0,154.09
644.5,67.85
337.0,61.15
290.0,49.77
400.0,66.0
434.45,92.0
230.0,56.0
326.0,74.07
260.0,50.0
550.0,61.0
795.0,84.0
1099.0,122.06
220.0,52.7
1125.0,95.47
880.0,80.0
450.0,55.0
523.0,74.67
450.0,30.0
500.0,26.0
291.0,59.44
1190.0,42.0
295.0,52.95
279.99,48.85
570.0,81.32
725.0,75.95
390.0,53.0
260.0,45.0
1350.0,96.06
360.0,46.0
435.0,70.0
325.0,62.48
330.0,75.0
375.0,54.5
1090.0,75.0
324.1,50.64
581.0,96.81
420.0,20.0
1430.0,77.0
1035.0,120.0
680.0,90.59
370.0,67.67
426.8,66.62
500.0,44.0
820.0,114.0
4550.0,238.0
306.0,58.9
281.2,62.49
600.0,68.0
323.04,60.95
1080.0,120.3
630.0,90.0
917.7,87.4
558.81,53.22
729.0,77.76
399.0,69.0
1200.0,135.0
435.0,70.87
512.0,68.0
910.0,67.0
650.0,108.7
238.0,34.87
300.0,42.08
818.16,68.18
950.0,76.0
297.42,49.57
450.0,78.94
334.0,48.0
455.0,74.0
275.0,44.84
820.0,75.0
450.0,69.0
420.0,60.0
173.0,22.96
270.0,52.91
990.0,100.0
850.0,120.0
264.0,58.51
695.0,65.0
580.0,89.21
1380.0,57.0
1600.0,101.0
264.6,58.8
742.33,79.82
750.0,120.0
950.0,86.0
290.0,85.0
475.0,64.0
900.0,85.0
620.0,80.0
495.0,70.0
650.0,67.48
1268.4,105.7
310.0,30.0
1007.0,106.0
934.34,84.94
1785.0,170.0
620.0,61.32
670.0,61.2
1140.0,67.5
240.0,39.7
499.0,41.96
990.0,98.0
230.0,38.0
726.0,60.5
416.22,59.16
380.0,37.79
540.0,80.0
419.58,66.6
575.0,76.11
465.0,78.7
370.0,75.0
180.0,39.5
499.0,71.7
340.0,45.0
720.0,50.73
543.34,56.48
230.0,32.67
408.27,60.04
388.0,85.0
590.0,53.0
400.0,36.0
650.0,91.77
1050.0,85.7
247.83,42.73
636.8,80.0
320.0,58.53
240.0,22.0
340.0,51.0
320.0,40.0
939.0,108.0
355.0,67.0
1890.0,80.0
435.81,59.7
570.0,38.0
1100.0,100.0
570.0,73.0
360.0,30.0
420.0,75.0
500.0,49.18
215.0,31.05
600.0,71.0
585.0,65.0
385.93,44.39
580.0,100.0
298.0,54.16
510.0,72.53
1336.06,121.46
516.0,62.85
890.0,112.0
378.5,58.23
306.0,57.88
348.0,48.05
485.0,60.0
800.0,80.87
368.0,66.89
337.5,61.86
721.92,112.8
736.6,58.0
910.0,91.49
690.0,115.0
199.0,46.82
745.2,74.52
612.98,84.2
260.0,20.3
720.0,72.0
430.0,48.0
320.0,62.0
800.0,71.23
490.0,66.0
1010.0,93.0
440.0,80.0
218.79,48.62
2500.0,136.65
515.0,74.0
470.0,88.0
1100.0,94.0
3180.0,133.0
250.0,28.0
270.0,52.0
399.0,79.0
1755.0,55.0
580.0,35.0
311.56,67.73
567.0,126.0
560.0,94.0
705.0,107.62
1740.0,69.8
415.0,60.48
175.0,24.0
1311.29,111.98
397.5,60.95
530.0,23.37
969.0,114.0
1000.0,85.0
420.0,67.0
1250.0,95.0
790.0,76.0
1350.0,47.0
341.0,62.0
1241.72,97.39
268.29,48.78
369.0,63.08
1001.0,70.46
300.0,45.74
525.0,60.0
295.0,57.91
267.92,55.7
884.0,71.0
350.0,67.0
261.0,29.0
660.0,85.97
467.0,68.85
161.0,26.85
420.0,65.0
2750.0,245.0
310.0,58.0
190.0,38.0
425.0,83.49
460.0,86.0
406.85,76.0
248.0,49.46
520.0,113.0
470.0,61.55
480.0,55.0
695.0,111.0
423.32,61.35
990.0,108.0
492.0,82.1
175.0,17.0
200.0,50.39
420.0,84.0
253.06,39.54
929.25,88.5
4170.0,278.0
258.0,69.74
495.0,66.0
1359.76,118.24
885.0,60.0
420.0,36.0
294.43,59.48
329.0,38.0
660.0,67.0
277.0,62.81
320.0,64.0
530.0,62.0
780.0,64.0
1300.0,98.0
476.0,73.23
180.0,33.4
420.0,52.0
800.0,30.0
354.0,68.09
476.0,68.0
287.0,41.0
265.5,59.0
303.0,58.29
3400.0,180.0
430.0,55.06
530.0,85.0
690.0,51.0
370.0,33.0
274.0,50.67
178.0,39.51
420.0,45.0
364.0,56.0
290.0,64.0
430.0,59.23
273.79,57.04
600.0,130.0
595.0,50.0
1350.0,111.0
355.0,60.0
380.0,60.01
577.07,58.29
850.0,118.0
650.0,81.0
252.54,50.61
2380.0,287.0
253.04,70.29
709.0,18.0
1490.0,128.0
325.0,43.0
368.5,65.0
1050.0,106.65
800.0,114.0
700.0,130.0
1590.0,117.0
1530.0,123.0
476.01,52.89
380.0,61.0
754.0,58.0
850.0,69.0
485.0,80.8
260.0,42.36
375.0,40.92
429.0,78.0
299.0,58.9
898.33,47.0
675.0,90.0
350.0,68.14
730.0,74.0
620.0,75.3
185.0,38.08
1500.0,93.0
275.0,58.56
199.0,41.46
470.47,91.0
390.0,60.0
720.0,81.0
1250.0,78.0
880.0,116.25
1000.0,70.0
1150.0,121.0
820.0,70.43
620.0,91.73
958.0,42.8
850.0,55.0
750.0,130.0
390.0,62.4
340.0,65.0
360.0,60.0
543.0,65.38
750.0,65.4
239.0,50.0
860.0,39.0
630.0,105.0
432.0,60.0
980.0,39.39
450.0,30.0
895.0,50.0
933.0,67.05
400.0,70.0
171.0,32.31
346.5,69.3
699.0,89.6
1000.0,100.0
640.0,75.0
547.5,75.0
1495.0,115.0
1060.0,113.0
320.0,62.0
729.33,104.19
800.0,100.0
248.0,62.0
285.0,58.68
250.0,45.42
525.25,99.08
2050.0,164.0
790.0,72.0
365.0,50.0
1320.0,53.0
420.0,58.34
365.0,69.15
890.0,54.0
1800.0,48.0
210.0,40.0
260.0,40.0
469.72,63.82
670.0,85.56
385.0,63.81
450.0,59.0
350.11,45.65
990.0,88.0
557.0,71.0
840.0,97.96
1050.0,69.0
305.0,59.9
600.0,78.0
250.0,47.94
1275.0,63.7
1400.0,95.0
670.38,48.15
398.46,68.7
356.0,56.35
650.0,87.0
278.02,57.8
445.0,65.0
1848.0,84.0
725.0,78.0
390.0,62.65
1080.0,100.0
530.0,73.0
1200.0,30.0
530.0,23.37
375.55,75.11
253.16,49.96
298.0,48.52
299.0,51.0
1600.0,156.0
470.0,76.0
743.0,66.0
651.18,37.21
2780.0,200.0
255.0,48.37
1200.0,150.0
780.0,80.0
860.0,86.0
350.0,59.0
325.0,30.07
420.0,70.07
369.0,50.94
650.0,110.0
388.75,31.11
217.0,48.0
2200.0,75.0
425.0,50.0
205.0,42.64
650.0,68.0
225.0,47.0
500.0,61.4
1550.0,86.0
291.24,54.95
500.0,18.7
292.0,45.0
402.5,70.0
990.0,88.0
430.0,78.0
695.0,80.0
172.64,26.56
292.0,62.01
575.0,75.96
912.0,114.0
670.0,30.0
320.0,50.0
603.0,67.0
396.0,62.32
495.0,61.94
370.0,42.0
900.0,83.0
379.0,59.65
1120.0,102.0
990.0,98.0
810.0,80.0
1180.0,138.85
600.0,65.29
335.0,61.0
1248.0,78.0
276.0,92.0
1500.0,152.0
569.0,66.0
247.14,41.19
754.0,59.79
970.0,101.0
360.0,85.85
373.41,43.93
860.0,60.0
249.0,64.6
611.5,45.62
189.0,42.0
120.0,33.0
981.0,82.9
217.58,39.56
512.59,70.8
260.0,39.41
450.0,65.0
500.0,106.0
520.0,54.0
430.0,64.0
890.0,105.0
313.0,76.15
362.96,52.0
369.0,43.35
350.0,72.46
923.0,70.98
1200.0,80.0
299.0,69.88
259.48,48.5
530.0,88.0
396.08,72.33
581.0,83.0
690.0,110.0
830.0,50.1
1890.0,154.0
590.0,61.0
482.69,77.23
520.0,80.0
725.0,35.33
250.0,44.84
322.0,67.0
390.0,36.0
352.0,70.24
339.84,37.76
1850.0,92.0
453.42,50.38
585.0,45.0
1050.0,98.0
510.0,63.0
300.0,52.25
1050.0,122.11
250.0,65.0
195.0,21.0
485.12,64.0
250.0,45.0
846.55,90.54
511.86,53.88
570.0,54.0
2274.81,90.02
370.0,18.0
250.0,37.0
440.0,52.71
362.4,60.4
395.92,70.7
230.82,47.0
1050.0,26.11
640.0,38.0
720.0,70.0
800.0,75.0
800.0,89.0
540.0,108.92
650.0,58.08
347.0,58.4
360.0,68.0
285.0,56.0
265.0,59.4
340.0,66.0
316.8,64.14
1100.0,110.0
680.0,76.0
640.0,80.0
285.0,54.17
795.0,62.0
235.0,30.0
790.0,75.0
1212.0,105.0
300.0,26.0
451.85,21.64
640.0,60.0
1300.0,95.0
405.0,62.11
1000.0,106.0
200.0,52.0
415.0,35.0
450.0,50.0
295.0,63.51
690.0,54.0
630.0,72.74
180.0,26.89
632.17,66.54
950.0,150.0
562.29,62.3
267.36,58.12
300.0,53.71
1090.0,200.0
120.0,35.32
140.0,26.5
395.0,46.0
533.0,77.0
385.0,55.0
1350.0,71.41
1135.0,128.96
420.0,71.0
1020.0,86.11
780.0,71.15
465.46,68.0
425.4,35.45
970.0,55.0
359.0,65.0
628.0,103.0
1234.0,105.95
835.0,88.5
211.85,12.15
475.0,77.0
250.0,50.0
1650.0,80.0
250.0,50.0
370.0,37.0
285.9,46.64
275.18,57.21
245.55,32.74
255.0,48.66
895.0,80.0
220.0,55.0
550.0,63.0
305.0,32.5
1150.0,126.0
500.0,65.0
1350.0,80.74
299.0,53.84
2100.0,148.0
850.0,86.0
800.0,78.0
300.0,59.0
380.0,52.0
410.0,78.0
1226.0,60.0
700.0,71.0
233.75,34.37
301.61,59.14
385.0,64.4
450.0,90.0
950.0,70.1
299.0,60.0
435.0,75.0
287.0,35.9
238.98,56.9
400.0,62.0
1350.0,200.0
1350.0,105.0
320.0,41.0
237.6,39.6
383.04,21.28
359.0,45.18
1230.0,80.0
390.0,78.0
359.0,36.62
790.0,90.0
292.0,51.13
721.5,111.0
320.0,57.46
1000.0,100.0
340.0,64.2
1212.0,94.0
495.0,61.0
487.0,73.83
2100.0,107.0
550.0,78.0
426.5,70.5
662.0,52.66
600.0,76.15
435.0,53.04
340.0,52.35
900.0,125.0
290.0,56.29
302.7,50.45
690.0,67.0
439.0,66.5
270.0,59.67
600.0,85.0
349.0,52.12
420.0,48.75
336.0,67.2
300.0,63.0
214.0,41.71
1270.0,75.5
490.0,74.15
856.04,99.54
940.0,26.0
250.0,48.0
625.0,82.0
420.0,74.0
460.0,78.0
170.37,26.21
600.0,61.82
1145.0,109.0
625.0,126.0
1690.0,109.05
820.0,60.0
2210.0,152.0
253.0,46.59
605.0,88.91
920.0,115.0
310.0,56.02
560.0,70.0
250.0,45.51
486.64,69.52
380.0,37.0
560.0,74.32
399.0,64.27
880.0,76.0
300.0,63.0
178.0,25.43
660.0,55.0
480.0,40.0
650.0,86.0
560.0,110.0
360.0,78.0
895.0,73.22
325.0,36.0
990.0,142.0
1550.0,96.0
1134.0,108.0
490.0,71.0
391.0,47.0
365.0,60.9
537.71,72.38
650.0,100.0
1500.0,89.2
494.0,76.0
170.0,56.18
290.0,42.0
350.0,28.0
595.0,65.0
800.0,120.0
631.6,75.55
570.0,72.0
474.0,63.11
376.0,57.77
337.0,58.0
301.75,48.12
170.0,28.64
785.0,82.95
780.0,64.0
285.33,56.99
3140.0,314.0
1350.0,135.0
245.0,45.06
345.0,50.0
455.0,97.0
450.0,77.0
220.0,45.0
690.0,98.0
1404.3,140.0
3120.0,117.58
680.0,97.0
3800.0,180.0
150.0,40.0
891.85,83.35
783.68,59.37
315.0,48.5
580.0,85.0
304.0,50.51
985.0,42.0
1300.0,160.0
264.0,60.0
950.0,94.81
250.0,20.0
780.0,98.0
510.0,80.0
397.82,59.56
230.0,33.0
236.42,56.29
210.0,34.15
380.0,50.0
320.75,64.15
790.0,100.0
550.0,85.0
299.0,59.0
997.92,83.16
1300.0,125.0
1300.0,162.0
760.0,73.0
330.0,51.0
312.0,54.3
365.0,56.0
750.0,60.0
429.0,84.0
250.0,54.05
483.0,62.61
256.0,54.73
290.0,54.0
230.0,43.0
355.0,62.5
1300.0,75.0
1235.0,117.36
290.0,50.0
385.0,77.18
450.0,64.84
597.5,21.0
990.0,40.0
266.0,49.7
920.0,80.0
3950.0,145.0
1048.05,61.65
330.0,32.0
300.0,40.0
590.0,56.81
320.0,45.1
294.78,64.5
291.0,58.77
510.0,60.0
1929.36,100.75
975.0,98.0
350.0,50.0
330.0,37.03
320.0,54.73
1450.0,100.0
1200.0,140.0
290.0,57.88
450.0,82.0
370.0,73.45
730.0,72.8
474.0,59.17
495.0,65.0
447.0,28.0
640.0,60.71
1260.0,162.0
576.0,60.0
350.0,74.0
240.0,31.4
284.89,59.6
2797.0,133.19
645.0,70.0
915.0,92.1
220.0,46.13
231.0,47.96
300.0,53.48
333.0,69.38
390.0,56.0
558.51,94.0
513.07,70.44
1000.0,147.0
405.0,54.1
389.0,64.0
173.0,36.02
360.0,48.0
2390.0,200.0
1430.0,130.0
795.0,80.0
285.0,63.8
497.41,61.13
1200.0,89.73
940.0,16.0
420.0,39.0
480.0,105.0
38.5,11.0
439.0,35.72
970.0,104.85
370.0,69.86
328.29,69.7
460.0,69.55
199.0,22.0
240.0,24.0
1000.0,114.0
1082.0,113.85
842.0,42.86
700.0,39.0
748.84,88.62
330.0,72.0
705.0,74.95
603.6,50.3
795.0,99.0
471.0,78.64
312.0,57.38
820.0,42.0
499.0,45.0
670.0,102.0
807.2,80.72
620.0,77.5
1015.0,85.0
320.0,42.7
279.0,63.0
329.87,65.45
700.0,80.0
298.0,44.0
420.0,62.0
670.0,96.0
380.0,75.0
3101.55,206.77
277.0,50.5
2200.0,115.0
350.0,45.0
470.0,62.87
590.0,35.0
1555.0,145.42
229.0,39.14
492.0,46.9
260.0,54.0
670.0,78.37
269.0,49.74
830.0,60.0
474.0,69.55
700.0,31.73
265.0,20.0
279.0,47.01
299.0,62.0
1200.0,170.0
904.0,55.0
350.0,58.0
450.0,52.0
530.0,69.0
624.5,65.75
1650.0,134.0
2390.0,159.6
1001.0,91.0
363.0,63.46
310.0,71.9
1250.0,114.0
444.0,37.8
1395.0,96.0
310.0,54.0
1375.0,110.0
250.0,53.5
325.03,64.49
266.0,64.9
370.0,67.33
340.0,19.0
409.0,51.23
857.32,90.0
350.0,50.0
220.0,44.8
279.0,45.96
1190.0,117.0
920.0,115.0
415.0,48.5
299.0,69.0
225.0,30.0
510.0,63.0
958.0,95.94
590.0,61.85
283.0,60.1
3390.0,160.0
418.06,49.71
1425.0,53.96
485.0,112.8
505.0,18.25
1000.0,59.0
585.0,61.95
592.0,82.12
289.0,50.0
306.0,65.0
325.0,59.0
489.0,28.45
299.0,61.0
720.0,61.0
480.0,60.71
295.0,49.01
360.0,50.0
900.0,60.0
745.0,104.05
700.0,81.0
379.0,52.08
700.0,55.0
955.0,89.7
540.0,93.6
399.0,67.0
375.0,60.0
350.0,78.0
338.22,56.37
675.0,62.0
350.0,85.73
761.0,69.0
175.0,26.56
910.0,19.0
800.0,65.0
400.0,57.0
199.0,41.0
1080.0,140.0
297.0,54.0
823.5,67.5
312.0,74.0
165.0,40.0
432.0,66.51
690.0,85.0
900.0,90.0
1683.59,124.71
445.0,60.0
484.16,66.78
468.0,65.0
590.0,34.45
350.0,64.64
389.0,75.78
180.0,12.0
960.0,93.4
215.0,46.0
1480.0,130.0
346.08,65.92
317.77,56.69
385.0,62.45
329.0,58.8
289.93,56.96
285.0,47.46
2100.0,46.53
985.0,95.61
795.0,105.0
460.0,76.0
1150.0,92.0
280.0,47.51
880.0,67.7
1060.0,66.31
385.0,52.0
325.0,65.0
310.0,55.0
270.0,53.0
1600.0,100.0
840.0,76.0
750.0,112.0
230.0,32.0
185.0,69.29
375.0,50.0
399.0,47.16
1150.0,100.14
515.0,57.25
1150.0,127.0
410.0,81.78
560.0,80.0
1580.0,85.0
627.0,89.5
480.0,60.0
2500.0,102.0
1100.0,70.0
315.0,60.0
750.0,58.0
175.0,31.0
323.0,71.0
595.0,79.0
325.0,64.0
500.0,60.45
699.0,93.0
1545.0,80.0
520.0,58.0
880.0,80.0
225.0,36.67
620.0,25.63
315.0,59.94
2350.0,145.0
569.0,73.92
290.0,33.0
1064.0,133.0
900.0,26.0
650.0,50.0
279.0,58.0
462.0,77.0
520.0,60.0
670.0,92.0
490.0,51.0
890.0,42.0
554.0,79.41
369.0,63.58
245.9,64.71
215.0,24.59
1130.0,83.0
150.0,33.59
894.0,94.18
980.0,104.0
455.0,54.0
650.0,142.09
280.0,59.0
390.0,56.4
882.0,64.15
150.0,36.0
1330.0,80.0
782.0,86.79
584.8,85.0
300.0,25.0
800.0,98.0
440.0,65.0
660.0,70.0
555.82,65.39
575.0,63.96
390.0,70.0
420.0,70.76
570.0,95.0
350.0,61.84
585.0,78.0
1080.0,101.0
600.0,92.0
1365.0,210.0
385.0,70.0
460.0,65.0
485.55,50.0
300.0,56.0
650.0,57.0
114.0,10.0
335.0,56.83
730.0,64.0
622.0,81.0
250.0,32.31
690.0,56.0
365.59,61.86
710.0,90.0
550.0,100.0
389.0,48.7
455.0,65.0
435.0,54.5
710.0,66.0
373.82,57.51
1100.0,133.0
966.47,83.03
245.0,54.36
411.5,57.51
380.0,66.0
387.9,56.96
1320.0,85.0
327.05,72.68
477.78,56.21
330.0,65.0
760.0,101.0
280.0,50.51
400.0,92.0
380.0,250.0
680.0,117.0
451.0,35.27
290.0,21.0
395.0,90.0
277.9,46.24
750.0,125.0
290.0,22.0
370.0,56.0
352.0,70.14
780.0,20.0
340.0,29.8
918.0,128.0
460.0,92.0
375.0,52.0
375.0,29.0
1030.0,113.0
412.0,83.88
480.0,43.0
422.42,74.5
280.0,27.0
615.75,49.26
690.0,83.9
989.0,115.0
270.0,50.59
730.0,70.0
590.0,71.0
340.0,67.2
620.0,26.0
304.6,50.43
1140.0,140.0
380.0,51.05
385.0,57.37
438.48,62.64
495.0,39.0
326.16,67.95
470.0,86.89
750.0,90.0
347.55,69.51
693.42,78.0
470.0,100.0
700.0,44.0
634.29,72.5
285.0,48.0
330.0,43.0
450.0,33.0
279.0,52.4
1290.0,110.0
565.25,66.5
750.0,90.0
661.48,57.52
1092.0,130.0
475.0,80.0
871.0,79.21
845.0,150.0
340.0,61.0
285.0,57.0
1616.29,124.33
260.0,52.0
297.73,47.26
209.0,41.19
650.0,76.0
414.06,70.18
170.0,41.0
1900.0,120.0
365.0,54.29
1026.3,62.2
860.0,51.0
755.0,89.51
520.34,48.18
310.0,57.0
316.0,48.52
370.0,30.0
357.0,77.0
320.0,52.61
600.0,100.0
380.0,69.1
1150.0,120.0
323.48,57.24
950.0,83.0
362.0,62.43
280.0,25.0
359.0,42.12
250.0,31.46
564.0,78.38
700.0,67.0
900.0,71.0
2445.0,143.84
315.0,58.4
695.0,69.0
1148.96,71.81
582.75,55.5
640.0,60.99
395.0,92.0
750.0,89.0
330.0,56.0
351.0,67.5
231.88,42.94
890.0,39.0
810.0,65.0
395.0,61.51
595.0,76.0
328.35,65.67
295.0,19.0
316.24,59.0
1861.0,169.14
1483.0,145.0
328.55,62.58
300.0,30.0
470.0,48.0
406.41,86.0
724.0,69.47
3299.0,159.0
1450.0,92.5
356.4,72.0
800.0,220.0
310.0,44.0
1050.0,79.0
436.0,72.67
256.0,80.0
520.29,70.31
388.09,56.34
650.0,30.0
299.0,36.32
988.4,93.72
720.0,109.0
485.0,63.97
850.0,54.5
368.5,67.0
299.95,55.0
470.18,88.38
800.0,50.0
335.0,74.0
350.0,59.0
2500.0,180.0
1280.0,125.0
560.0,74.56
1080.0,120.0
390.0,86.0
390.0,30.0
930.0,12.0
312.0,27.97
580.55,55.29
770.0,91.0
306.68,60.85
266.32,52.22
330.0,68.83
1099.0,110.0
410.0,66.0
268.0,36.9
230.0,34.78
1068.86,82.22
185.0,38.45
445.0,63.0
319.5,60.26
496.0,60.0
300.0,65.8
445.0,65.0
1790.0,121.84
214.0,36.62
1787.0,110.75
1200.0,120.15
290.0,23.0
218.0,32.0
1079.78,83.06
450.0,55.0
220.0,22.0
792.1,89.0
1190.0,40.0
450.0,90.73
350.0,50.0
612.3,94.2
280.0,68.1
550.0,90.0
792.0,71.78
310.0,54.6
900.0,25.0
169.0,31.38
270.0,54.0
630.0,91.0
207.0,23.0
895.0,94.0
795.0,67.0
656.0,73.0
480.48,60.06
0.0,0.0
240.0,29.42
655.0,40.0
525.0,140.0
795.0,95.0
750.0,106.0
440.0,45.0
625.0,55.0
1590.0,118.0
270.27,69.3
690.0,59.0
749.0,42.0
1400.0,100.0
450.0,50.0
444.0,74.0
675.0,100.0
880.0,90.0
515.0,66.0
350.0,52.0
299.0,44.0
680.0,60.0
1490.0,75.21
1730.0,131.0
275.0,45.58
590.0,105.0
379.0,75.0
1015.0,65.4
790.0,74.0
860.0,25.0
189.0,23.86
380.0,76.0
650.0,80.0
450.0,50.0
350.0,75.0
900.0,80.0
380.0,62.75
460.0,91.0
550.0,103.0
642.81,64.93
355.0,71.03
550.0,12.0
475.0,76.0
1195.0,103.0
280.0,40.0
437.0,74.0
470.0,62.0
414.0,69.0
650.0,105.0
975.0,156.0
530.0,85.52
348.86,53.67
869.0,108.0
750.0,120.0
320.0,59.7
421.0,60.0
255.29,52.1
360.0,57.0
370.0,74.0
480.0,30.0
250.0,35.44
837.0,62.8
249.0,61.21
535.0,96.0
375.0,60.0
840.0,77.0
850.0,89.1
378.0,78.0
2200.0,82.0
350.0,46.0
329.84,29.01
290.0,50.38
298.0,49.68
290.44,60.0
350.0,41.13
324.0,54.0
803.3,80.33
550.0,74.15
680.0,56.8
490.0,42.0
1201.0,109.19
790.0,65.72
240.0,41.58
680.0,41.6
355.0,54.5
296.26,46.29
225.0,43.01
390.0,40.0
215.0,58.0
612.0,72.0
425.0,46.0
180.8,34.77
2540.0,127.0
800.0,90.0
260.0,57.0
320.0,52.0
3500.0,204.0
450.0,99.0
280.0,59.51
700.0,74.0
970.0,68.0
373.0,67.77
369.12,58.59
550.0,51.0
357.0,89.0
300.0,66.5
325.0,40.0
574.0,82.0
330.0,60.57
440.0,100.0
600.0,96.0
343.0,50.0
285.0,36.29
700.0,86.0
635.0,50.38
338.93,72.67
1210.0,108.0
282.0,64.0
311.0,73.86
300.0,35.0
409.5,63.0
325.0,32.0
850.0,84.48
890.0,60.0
553.01,65.06
240.0,20.0
278.0,47.98
325.0,68.25
620.0,58.0
610.0,136.0
1800.0,90.0
772.0,110.54
1600.0,174.0
376.0,47.0
300.0,25.0
1390.0,65.0
300.0,48.89
621.6,84.0
440.0,88.0
450.48,80.22
300.0,72.0
330.0,53.65
565.0,79.0
1200.0,48.0
895.0,95.0
950.0,117.0
559.0,74.51
2670.0,44.0
330.0,79.0
385.0,61.0
259.0,48.07
195.0,50.0
1099.0,146.0
1115.0,73.0
260.0,56.0
515.0,57.25
417.0,36.25
746.75,69.79
864.0,96.09
400.0,42.0
840.0,85.0
1100.0,119.75
215.0,41.0
360.0,71.71
1199.0,90.0
260.0,36.6
280.0,35.0
450.0,40.0
225.0,46.7
1600.0,85.0
408.0,50.53
520.0,79.5
430.0,84.0
1380.0,108.0
1300.0,39.0
762.35,79.0
361.3,72.26
260.0,58.0
230.0,136.5
300.0,62.36
342.78,65.92
395.0,69.0
475.0,60.0
955.0,84.0
955.0,69.44
1595.0,100.5
690.0,80.0
347.78,75.44
698.0,68.41
440.0,80.0
850.0,130.0
394.4,68.0
185.0,30.69
1300.0,72.0
545.0,64.88
262.0,37.4
300.0,62.5
228.02,49.57
1250.0,130.0
645.0,77.25
330.0,55.0
350.0,80.0
741.0,92.7
400.0,50.0
440.0,27.55
950.0,85.94
354.0,52.03
385.0,58.0
290.0,58.0
215.0,42.9
950.0,95.0
1295.0,122.0
671.0,78.0
1266.0,110.1
665.0,70.0
892.75,77.63
162.92,27.91
1430.0,106.61
524.0,62.3
399.0,101.0
1780.0,60.0
1850.0,240.0
390.0,64.91
608.99,69.0
175.0,28.58
360.0,71.0
433.62,80.3
452.43,50.27
850.0,56.0
326.97,73.05
190.0,41.22
304.0,38.0
600.0,67.09
229.87,32.5
570.0,79.5
329.0,36.48
890.34,87.9
330.0,44.0
480.0,68.0
720.0,55.19
320.0,58.23
425.0,76.4
1570.0,141.34
419.0,54.42
549.0,110.0
427.0,85.25
644.57,84.44
510.0,64.0
402.3,61.33
335.0,67.87
249.0,55.06
450.0,15.0
252.0,53.0
343.12,76.59
359.0,61.0
490.0,73.0
1450.0,163.0
340.0,59.0
329.0,59.12
1000.0,122.0
636.33,72.31
440.0,80.0
370.0,70.0
569.0,70.0
344.0,48.0
350.0,59.0
390.0,65.0
650.0,85.0
230.0,43.44
390.0,56.0
1500.0,50.96
129.0,28.7
440.0,63.0
750.0,94.0
198.99,29.34
1130.0,86.0
560.0,52.29
402.5,35.0
389.0,60.22
2850.0,165.0
596.0,55.4
477.0,56.39
992.4,95.6
420.0,85.0
645.0,43.0
445.0,51.6
300.0,55.0
299.0,70.6
502.8,83.8
900.0,107.0
204.93,37.95
270.0,50.34
480.0,64.0
900.0,82.0
430.0,70.0
265.42,36.66
498.0,93.0
670.0,70.65
283.0,49.12
1200.0,73.0
250.0,47.4
430.0,74.0
530.0,88.0
176.24,34.49
1520.0,144.58
387.57,43.84
1900.0,155.0
795.0,48.16
220.0,36.0
496.1,49.61
287.0,53.2
375.0,53.16
432.56,74.58
890.0,84.26
450.0,35.0
465.0,67.32
770.0,37.46
489.8,72.03
345.0,76.7
465.0,42.0
610.0,79.2
345.0,59.0
1240.0,107.73
675.0,50.0
749.0,107.0
399.0,74.0
479.0,66.64
395.0,36.5
250.0,46.0
440.0,71.38
259.0,59.75
307.0,56.63
365.32,60.29
980.0,145.0
220.0,47.97
1200.0,145.0
355.2,58.95
595.0,78.93
750.0,96.0
310.0,64.0
850.0,100.0
725.0,25.0
496.0,94.78
280.0,60.71
555.0,67.41
625.68,64.77
175.0,34.85
210.0,55.0
300.0,36.84
348.0,61.1
415.0,83.0
246.15,41.37
999.0,83.0
1533.22,117.94
420.0,55.0
305.2,52.44
385.0,63.0
1080.0,108.0
598.0,60.98
475.0,86.0
335.0,61.15
1490.0,185.0
950.0,64.0
365.0,73.0
775.0,57.0
319.0,31.91
140.0,35.0
1240.0,55.0
285.0,57.93
300.0,50.0
1168.22,63.49
399.0,80.0
1285.0,122.57
710.0,16.0
